id,id_competition,competition,pays,id_club,club,saison
32815,17,Serie A,Italie,590,Catane FC,1961-1962
32816,17,Serie A,Italie,443,Udinese Calcio,1961-1962
32817,17,Serie A,Italie,811,Calcio Padova,1961-1962
32818,17,Serie A,Italie,66,Atalanta Bergame,1961-1962
32819,17,Serie A,Italie,84,Bologne FC 1909,1961-1962
32820,17,Serie A,Italie,6,AC Milan,1961-1962
32821,17,Serie A,Italie,333,Palerme FC,1961-1962
32822,17,Serie A,Italie,51,AS Rome,1961-1962
32823,17,Serie A,Italie,10,ACF Fiorentina,1961-1962
32824,17,Serie A,Italie,431,Torino FC,1961-1962
32825,17,Serie A,Italie,766,Mantova 1911,1961-1962
32826,17,Serie A,Italie,929,Venezia FC,1961-1962
32827,17,Serie A,Italie,882,Ars et Labor Ferrara,1961-1962
32828,17,Serie A,Italie,279,Juventus FC,1961-1962
32829,17,Serie A,Italie,733,Calcio Lecco 1912,1961-1962
32830,17,Serie A,Italie,270,Inter Milan,1961-1962
32831,17,Serie A,Italie,930,LR Vicenza,1961-1962
32832,17,Serie A,Italie,270,Inter Milan,1962-1963
32833,17,Serie A,Italie,442,UC Sampdoria,1962-1963
32834,17,Serie A,Italie,250,Genoa CFC,1962-1963
32835,17,Serie A,Italie,590,Catane FC,1962-1963
32836,17,Serie A,Italie,66,Atalanta Bergame,1962-1963
32837,17,Serie A,Italie,84,Bologne FC 1909,1962-1963
32838,17,Serie A,Italie,333,Palerme FC,1962-1963
32839,17,Serie A,Italie,6,AC Milan,1962-1963
32840,17,Serie A,Italie,431,Torino FC,1962-1963
32841,17,Serie A,Italie,766,Mantova 1911,1962-1963
32842,17,Serie A,Italie,407,SSC Naples,1962-1963
32843,17,Serie A,Italie,882,Ars et Labor Ferrara,1962-1963
32844,17,Serie A,Italie,929,Venezia FC,1962-1963
32845,17,Serie A,Italie,279,Juventus FC,1962-1963
32846,17,Serie A,Italie,930,LR Vicenza,1962-1963
32847,17,Serie A,Italie,775,Modena Football Club 2018,1962-1963
32848,17,Serie A,Italie,10,ACF Fiorentina,1962-1963
32849,17,Serie A,Italie,51,AS Rome,1962-1963
32850,17,Serie A,Italie,442,UC Sampdoria,1963-1964
32851,17,Serie A,Italie,590,Catane FC,1963-1964
32852,17,Serie A,Italie,250,Genoa CFC,1963-1964
32853,17,Serie A,Italie,66,Atalanta Bergame,1963-1964
32854,17,Serie A,Italie,84,Bologne FC 1909,1963-1964
32855,17,Serie A,Italie,6,AC Milan,1963-1964
32856,17,Serie A,Italie,1172,ACR Messina,1963-1964
32857,17,Serie A,Italie,10,ACF Fiorentina,1963-1964
32858,17,Serie A,Italie,541,SS Calcio Bari,1963-1964
32859,17,Serie A,Italie,882,Ars et Labor Ferrara,1963-1964
32860,17,Serie A,Italie,766,Mantova 1911,1963-1964
32861,17,Serie A,Italie,431,Torino FC,1963-1964
32862,17,Serie A,Italie,279,Juventus FC,1963-1964
32863,17,Serie A,Italie,51,AS Rome,1963-1964
32864,17,Serie A,Italie,406,SS Lazio,1963-1964
32865,17,Serie A,Italie,775,Modena Football Club 2018,1963-1964
32866,17,Serie A,Italie,270,Inter Milan,1963-1964
32867,17,Serie A,Italie,930,LR Vicenza,1963-1964
32868,17,Serie A,Italie,270,Inter Milan,1964-1965
32869,17,Serie A,Italie,442,UC Sampdoria,1964-1965
32870,17,Serie A,Italie,250,Genoa CFC,1964-1965
32871,17,Serie A,Italie,590,Catane FC,1964-1965
32872,17,Serie A,Italie,94,Cagliari Calcio,1964-1965
32873,17,Serie A,Italie,66,Atalanta Bergame,1964-1965
32874,17,Serie A,Italie,6,AC Milan,1964-1965
32875,17,Serie A,Italie,84,Bologne FC 1909,1964-1965
32876,17,Serie A,Italie,1172,ACR Messina,1964-1965
32877,17,Serie A,Italie,666,Calcio Foggia 1920,1964-1965
32878,17,Serie A,Italie,926,Varèse Calcio,1964-1965
32879,17,Serie A,Italie,431,Torino FC,1964-1965
32880,17,Serie A,Italie,766,Mantova 1911,1964-1965
32881,17,Serie A,Italie,279,Juventus FC,1964-1965
32882,17,Serie A,Italie,51,AS Rome,1964-1965
32883,17,Serie A,Italie,406,SS Lazio,1964-1965
32884,17,Serie A,Italie,10,ACF Fiorentina,1964-1965
32885,17,Serie A,Italie,930,LR Vicenza,1964-1965
32886,17,Serie A,Italie,442,UC Sampdoria,1965-1966
32887,17,Serie A,Italie,94,Cagliari Calcio,1965-1966
32888,17,Serie A,Italie,590,Catane FC,1965-1966
32889,17,Serie A,Italie,566,Brescia Calcio,1965-1966
32890,17,Serie A,Italie,66,Atalanta Bergame,1965-1966
32891,17,Serie A,Italie,84,Bologne FC 1909,1965-1966
32892,17,Serie A,Italie,6,AC Milan,1965-1966
32893,17,Serie A,Italie,10,ACF Fiorentina,1965-1966
32894,17,Serie A,Italie,666,Calcio Foggia 1920,1965-1966
32895,17,Serie A,Italie,926,Varèse Calcio,1965-1966
32896,17,Serie A,Italie,431,Torino FC,1965-1966
32897,17,Serie A,Italie,882,Ars et Labor Ferrara,1965-1966
32898,17,Serie A,Italie,407,SSC Naples,1965-1966
32899,17,Serie A,Italie,279,Juventus FC,1965-1966
32900,17,Serie A,Italie,51,AS Rome,1965-1966
32901,17,Serie A,Italie,406,SS Lazio,1965-1966
32902,17,Serie A,Italie,270,Inter Milan,1965-1966
32903,17,Serie A,Italie,930,LR Vicenza,1965-1966
32904,17,Serie A,Italie,270,Inter Milan,1966-1967
32905,17,Serie A,Italie,94,Cagliari Calcio,1966-1967
32906,17,Serie A,Italie,566,Brescia Calcio,1966-1967
32907,17,Serie A,Italie,6,AC Milan,1966-1967
32908,17,Serie A,Italie,66,Atalanta Bergame,1966-1967
32909,17,Serie A,Italie,84,Bologne FC 1909,1966-1967
32910,17,Serie A,Italie,666,Calcio Foggia 1920,1966-1967
32911,17,Serie A,Italie,431,Torino FC,1966-1967
32912,17,Serie A,Italie,766,Mantova 1911,1966-1967
32913,17,Serie A,Italie,407,SSC Naples,1966-1967
32914,17,Serie A,Italie,929,Venezia FC,1966-1967
32915,17,Serie A,Italie,882,Ars et Labor Ferrara,1966-1967
32916,17,Serie A,Italie,279,Juventus FC,1966-1967
32917,17,Serie A,Italie,733,Calcio Lecco 1912,1966-1967
32918,17,Serie A,Italie,930,LR Vicenza,1966-1967
32919,17,Serie A,Italie,406,SS Lazio,1966-1967
32920,17,Serie A,Italie,10,ACF Fiorentina,1966-1967
32921,17,Serie A,Italie,51,AS Rome,1966-1967
32922,17,Serie A,Italie,442,UC Sampdoria,1967-1968
32923,17,Serie A,Italie,94,Cagliari Calcio,1967-1968
32924,17,Serie A,Italie,566,Brescia Calcio,1967-1968
32925,17,Serie A,Italie,6,AC Milan,1967-1968
32926,17,Serie A,Italie,84,Bologne FC 1909,1967-1968
32927,17,Serie A,Italie,66,Atalanta Bergame,1967-1968
32928,17,Serie A,Italie,10,ACF Fiorentina,1967-1968
32929,17,Serie A,Italie,926,Varèse Calcio,1967-1968
32930,17,Serie A,Italie,882,Ars et Labor Ferrara,1967-1968
32931,17,Serie A,Italie,431,Torino FC,1967-1968
32932,17,Serie A,Italie,407,SSC Naples,1967-1968
32933,17,Serie A,Italie,766,Mantova 1911,1967-1968
32934,17,Serie A,Italie,279,Juventus FC,1967-1968
32935,17,Serie A,Italie,51,AS Rome,1967-1968
32936,17,Serie A,Italie,270,Inter Milan,1967-1968
32937,17,Serie A,Italie,930,LR Vicenza,1967-1968
32938,17,Serie A,Italie,94,Cagliari Calcio,1968-1969
32939,17,Serie A,Italie,270,Inter Milan,1968-1969
32940,17,Serie A,Italie,442,UC Sampdoria,1968-1969
32941,17,Serie A,Italie,6,AC Milan,1968-1969
32942,17,Serie A,Italie,66,Atalanta Bergame,1968-1969
32943,17,Serie A,Italie,84,Bologne FC 1909,1968-1969
32944,17,Serie A,Italie,333,Palerme FC,1968-1969
32945,17,Serie A,Italie,926,Varèse Calcio,1968-1969
32946,17,Serie A,Italie,431,Torino FC,1968-1969
32947,17,Serie A,Italie,407,SSC Naples,1968-1969
32948,17,Serie A,Italie,279,Juventus FC,1968-1969
32949,17,Serie A,Italie,818,Pisa SC,1968-1969
32950,17,Serie A,Italie,51,AS Rome,1968-1969
32951,17,Serie A,Italie,265,Hellas Verone FC,1968-1969
32952,17,Serie A,Italie,10,ACF Fiorentina,1968-1969
32953,17,Serie A,Italie,930,LR Vicenza,1968-1969
32954,17,Serie A,Italie,442,UC Sampdoria,1969-1970
32955,17,Serie A,Italie,94,Cagliari Calcio,1969-1970
32956,17,Serie A,Italie,566,Brescia Calcio,1969-1970
32957,17,Serie A,Italie,333,Palerme FC,1969-1970
32958,17,Serie A,Italie,84,Bologne FC 1909,1969-1970
32959,17,Serie A,Italie,6,AC Milan,1969-1970
32960,17,Serie A,Italie,10,ACF Fiorentina,1969-1970
32961,17,Serie A,Italie,541,SS Calcio Bari,1969-1970
32962,17,Serie A,Italie,431,Torino FC,1969-1970
32963,17,Serie A,Italie,407,SSC Naples,1969-1970
32964,17,Serie A,Italie,279,Juventus FC,1969-1970
32965,17,Serie A,Italie,51,AS Rome,1969-1970
32966,17,Serie A,Italie,265,Hellas Verone FC,1969-1970
32967,17,Serie A,Italie,406,SS Lazio,1969-1970
32968,17,Serie A,Italie,270,Inter Milan,1969-1970
32969,17,Serie A,Italie,930,LR Vicenza,1969-1970
32970,17,Serie A,Italie,590,Catane FC,1970-1971
32971,17,Serie A,Italie,94,Cagliari Calcio,1970-1971
32972,17,Serie A,Italie,442,UC Sampdoria,1970-1971
32973,17,Serie A,Italie,6,AC Milan,1970-1971
32974,17,Serie A,Italie,84,Bologne FC 1909,1970-1971
32975,17,Serie A,Italie,10,ACF Fiorentina,1970-1971
32976,17,Serie A,Italie,666,Calcio Foggia 1920,1970-1971
32977,17,Serie A,Italie,926,Varèse Calcio,1970-1971
32978,17,Serie A,Italie,431,Torino FC,1970-1971
32979,17,Serie A,Italie,407,SSC Naples,1970-1971
32980,17,Serie A,Italie,279,Juventus FC,1970-1971
32981,17,Serie A,Italie,930,LR Vicenza,1970-1971
32982,17,Serie A,Italie,265,Hellas Verone FC,1970-1971
32983,17,Serie A,Italie,406,SS Lazio,1970-1971
32984,17,Serie A,Italie,270,Inter Milan,1970-1971
32985,17,Serie A,Italie,51,AS Rome,1970-1971
32986,17,Serie A,Italie,442,UC Sampdoria,1971-1972
32987,17,Serie A,Italie,94,Cagliari Calcio,1971-1972
32988,17,Serie A,Italie,66,Atalanta Bergame,1971-1972
32989,17,Serie A,Italie,84,Bologne FC 1909,1971-1972
32990,17,Serie A,Italie,591,US Catanzaro 1929,1971-1972
32991,17,Serie A,Italie,6,AC Milan,1971-1972
32992,17,Serie A,Italie,10,ACF Fiorentina,1971-1972
32993,17,Serie A,Italie,926,Varèse Calcio,1971-1972
32994,17,Serie A,Italie,431,Torino FC,1971-1972
32995,17,Serie A,Italie,766,Mantova 1911,1971-1972
32996,17,Serie A,Italie,407,SSC Naples,1971-1972
32997,17,Serie A,Italie,279,Juventus FC,1971-1972
32998,17,Serie A,Italie,930,LR Vicenza,1971-1972
32999,17,Serie A,Italie,265,Hellas Verone FC,1971-1972
33000,17,Serie A,Italie,270,Inter Milan,1971-1972
33001,17,Serie A,Italie,51,AS Rome,1971-1972
33002,17,Serie A,Italie,94,Cagliari Calcio,1972-1973
33003,17,Serie A,Italie,442,UC Sampdoria,1972-1973
33004,17,Serie A,Italie,6,AC Milan,1972-1973
33005,17,Serie A,Italie,84,Bologne FC 1909,1972-1973
33006,17,Serie A,Italie,66,Atalanta Bergame,1972-1973
33007,17,Serie A,Italie,333,Palerme FC,1972-1973
33008,17,Serie A,Italie,901,Ternana Calcio,1972-1973
33009,17,Serie A,Italie,10,ACF Fiorentina,1972-1973
33010,17,Serie A,Italie,431,Torino FC,1972-1973
33011,17,Serie A,Italie,407,SSC Naples,1972-1973
33012,17,Serie A,Italie,279,Juventus FC,1972-1973
33013,17,Serie A,Italie,51,AS Rome,1972-1973
33014,17,Serie A,Italie,930,LR Vicenza,1972-1973
33015,17,Serie A,Italie,406,SS Lazio,1972-1973
33016,17,Serie A,Italie,270,Inter Milan,1972-1973
33017,17,Serie A,Italie,265,Hellas Verone FC,1972-1973
33018,17,Serie A,Italie,442,UC Sampdoria,1973-1974
33019,17,Serie A,Italie,94,Cagliari Calcio,1973-1974
33020,17,Serie A,Italie,250,Genoa CFC,1973-1974
33021,17,Serie A,Italie,6,AC Milan,1973-1974
33022,17,Serie A,Italie,84,Bologne FC 1909,1973-1974
33023,17,Serie A,Italie,10,ACF Fiorentina,1973-1974
33024,17,Serie A,Italie,666,Calcio Foggia 1920,1973-1974
33025,17,Serie A,Italie,431,Torino FC,1973-1974
33026,17,Serie A,Italie,593,Cesena FC,1973-1974
33027,17,Serie A,Italie,407,SSC Naples,1973-1974
33028,17,Serie A,Italie,279,Juventus FC,1973-1974
33029,17,Serie A,Italie,51,AS Rome,1973-1974
33030,17,Serie A,Italie,265,Hellas Verone FC,1973-1974
33031,17,Serie A,Italie,406,SS Lazio,1973-1974
33032,17,Serie A,Italie,270,Inter Milan,1973-1974
33033,17,Serie A,Italie,930,LR Vicenza,1973-1974
33034,17,Serie A,Italie,94,Cagliari Calcio,1974-1975
33035,17,Serie A,Italie,442,UC Sampdoria,1974-1975
33036,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1974-1975
33037,17,Serie A,Italie,6,AC Milan,1974-1975
33038,17,Serie A,Italie,84,Bologne FC 1909,1974-1975
33039,17,Serie A,Italie,901,Ternana Calcio,1974-1975
33040,17,Serie A,Italie,10,ACF Fiorentina,1974-1975
33041,17,Serie A,Italie,926,Varèse Calcio,1974-1975
33042,17,Serie A,Italie,431,Torino FC,1974-1975
33043,17,Serie A,Italie,407,SSC Naples,1974-1975
33044,17,Serie A,Italie,593,Cesena FC,1974-1975
33045,17,Serie A,Italie,279,Juventus FC,1974-1975
33046,17,Serie A,Italie,930,LR Vicenza,1974-1975
33047,17,Serie A,Italie,406,SS Lazio,1974-1975
33048,17,Serie A,Italie,270,Inter Milan,1974-1975
33049,17,Serie A,Italie,51,AS Rome,1974-1975
33050,17,Serie A,Italie,442,UC Sampdoria,1975-1976
33051,17,Serie A,Italie,94,Cagliari Calcio,1975-1976
33052,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1975-1976
33053,17,Serie A,Italie,6,AC Milan,1975-1976
33054,17,Serie A,Italie,84,Bologne FC 1909,1975-1976
33055,17,Serie A,Italie,1174,AC Perugia Calcio,1975-1976
33056,17,Serie A,Italie,10,ACF Fiorentina,1975-1976
33057,17,Serie A,Italie,431,Torino FC,1975-1976
33058,17,Serie A,Italie,407,SSC Naples,1975-1976
33059,17,Serie A,Italie,593,Cesena FC,1975-1976
33060,17,Serie A,Italie,279,Juventus FC,1975-1976
33061,17,Serie A,Italie,607,Como 1907,1975-1976
33062,17,Serie A,Italie,265,Hellas Verone FC,1975-1976
33063,17,Serie A,Italie,406,SS Lazio,1975-1976
33064,17,Serie A,Italie,270,Inter Milan,1975-1976
33065,17,Serie A,Italie,51,AS Rome,1975-1976
33066,17,Serie A,Italie,442,UC Sampdoria,1976-1977
33067,17,Serie A,Italie,250,Genoa CFC,1976-1977
33068,17,Serie A,Italie,6,AC Milan,1976-1977
33069,17,Serie A,Italie,591,US Catanzaro 1929,1976-1977
33070,17,Serie A,Italie,84,Bologne FC 1909,1976-1977
33071,17,Serie A,Italie,1174,AC Perugia Calcio,1976-1977
33072,17,Serie A,Italie,10,ACF Fiorentina,1976-1977
33073,17,Serie A,Italie,666,Calcio Foggia 1920,1976-1977
33074,17,Serie A,Italie,431,Torino FC,1976-1977
33075,17,Serie A,Italie,407,SSC Naples,1976-1977
33076,17,Serie A,Italie,279,Juventus FC,1976-1977
33077,17,Serie A,Italie,51,AS Rome,1976-1977
33078,17,Serie A,Italie,265,Hellas Verone FC,1976-1977
33079,17,Serie A,Italie,406,SS Lazio,1976-1977
33080,17,Serie A,Italie,270,Inter Milan,1976-1977
33081,17,Serie A,Italie,593,Cesena FC,1976-1977
33082,17,Serie A,Italie,250,Genoa CFC,1977-1978
33083,17,Serie A,Italie,66,Atalanta Bergame,1977-1978
33084,17,Serie A,Italie,84,Bologne FC 1909,1977-1978
33085,17,Serie A,Italie,6,AC Milan,1977-1978
33086,17,Serie A,Italie,1174,AC Perugia Calcio,1977-1978
33087,17,Serie A,Italie,10,ACF Fiorentina,1977-1978
33088,17,Serie A,Italie,666,Calcio Foggia 1920,1977-1978
33089,17,Serie A,Italie,431,Torino FC,1977-1978
33090,17,Serie A,Italie,407,SSC Naples,1977-1978
33091,17,Serie A,Italie,125,Delfino Pescara 1936,1977-1978
33092,17,Serie A,Italie,279,Juventus FC,1977-1978
33093,17,Serie A,Italie,930,LR Vicenza,1977-1978
33094,17,Serie A,Italie,265,Hellas Verone FC,1977-1978
33095,17,Serie A,Italie,406,SS Lazio,1977-1978
33096,17,Serie A,Italie,270,Inter Milan,1977-1978
33097,17,Serie A,Italie,51,AS Rome,1977-1978
33098,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1978-1979
33099,17,Serie A,Italie,591,US Catanzaro 1929,1978-1979
33100,17,Serie A,Italie,84,Bologne FC 1909,1978-1979
33101,17,Serie A,Italie,6,AC Milan,1978-1979
33102,17,Serie A,Italie,66,Atalanta Bergame,1978-1979
33103,17,Serie A,Italie,1174,AC Perugia Calcio,1978-1979
33104,17,Serie A,Italie,51,AS Rome,1978-1979
33105,17,Serie A,Italie,10,ACF Fiorentina,1978-1979
33106,17,Serie A,Italie,431,Torino FC,1978-1979
33107,17,Serie A,Italie,407,SSC Naples,1978-1979
33108,17,Serie A,Italie,279,Juventus FC,1978-1979
33109,17,Serie A,Italie,536,US Avellino,1978-1979
33110,17,Serie A,Italie,930,LR Vicenza,1978-1979
33111,17,Serie A,Italie,406,SS Lazio,1978-1979
33112,17,Serie A,Italie,270,Inter Milan,1978-1979
33113,17,Serie A,Italie,265,Hellas Verone FC,1978-1979
33114,17,Serie A,Italie,94,Cagliari Calcio,1979-1980
33115,17,Serie A,Italie,443,Udinese Calcio,1979-1980
33116,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1979-1980
33117,17,Serie A,Italie,6,AC Milan,1979-1980
33118,17,Serie A,Italie,84,Bologne FC 1909,1979-1980
33119,17,Serie A,Italie,591,US Catanzaro 1929,1979-1980
33120,17,Serie A,Italie,1174,AC Perugia Calcio,1979-1980
33121,17,Serie A,Italie,10,ACF Fiorentina,1979-1980
33122,17,Serie A,Italie,431,Torino FC,1979-1980
33123,17,Serie A,Italie,407,SSC Naples,1979-1980
33124,17,Serie A,Italie,279,Juventus FC,1979-1980
33125,17,Serie A,Italie,125,Delfino Pescara 1936,1979-1980
33126,17,Serie A,Italie,536,US Avellino,1979-1980
33127,17,Serie A,Italie,406,SS Lazio,1979-1980
33128,17,Serie A,Italie,270,Inter Milan,1979-1980
33129,17,Serie A,Italie,51,AS Rome,1979-1980
33130,17,Serie A,Italie,94,Cagliari Calcio,1980-1981
33131,17,Serie A,Italie,270,Inter Milan,1980-1981
33132,17,Serie A,Italie,443,Udinese Calcio,1980-1981
33133,17,Serie A,Italie,566,Brescia Calcio,1980-1981
33134,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1980-1981
33135,17,Serie A,Italie,591,US Catanzaro 1929,1980-1981
33136,17,Serie A,Italie,84,Bologne FC 1909,1980-1981
33137,17,Serie A,Italie,1174,AC Perugia Calcio,1980-1981
33138,17,Serie A,Italie,431,Torino FC,1980-1981
33139,17,Serie A,Italie,407,SSC Naples,1980-1981
33140,17,Serie A,Italie,279,Juventus FC,1980-1981
33141,17,Serie A,Italie,819,Pistoiese FC,1980-1981
33142,17,Serie A,Italie,607,Como 1907,1980-1981
33143,17,Serie A,Italie,536,US Avellino,1980-1981
33144,17,Serie A,Italie,10,ACF Fiorentina,1980-1981
33145,17,Serie A,Italie,51,AS Rome,1980-1981
33146,17,Serie A,Italie,94,Cagliari Calcio,1981-1982
33147,17,Serie A,Italie,250,Genoa CFC,1981-1982
33148,17,Serie A,Italie,443,Udinese Calcio,1981-1982
33149,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1981-1982
33150,17,Serie A,Italie,6,AC Milan,1981-1982
33151,17,Serie A,Italie,84,Bologne FC 1909,1981-1982
33152,17,Serie A,Italie,591,US Catanzaro 1929,1981-1982
33153,17,Serie A,Italie,10,ACF Fiorentina,1981-1982
33154,17,Serie A,Italie,607,Como 1907,1981-1982
33155,17,Serie A,Italie,431,Torino FC,1981-1982
33156,17,Serie A,Italie,407,SSC Naples,1981-1982
33157,17,Serie A,Italie,593,Cesena FC,1981-1982
33158,17,Serie A,Italie,279,Juventus FC,1981-1982
33159,17,Serie A,Italie,536,US Avellino,1981-1982
33160,17,Serie A,Italie,270,Inter Milan,1981-1982
33161,17,Serie A,Italie,51,AS Rome,1981-1982
33162,17,Serie A,Italie,94,Cagliari Calcio,1982-1983
33163,17,Serie A,Italie,442,UC Sampdoria,1982-1983
33164,17,Serie A,Italie,270,Inter Milan,1982-1983
33165,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1982-1983
33166,17,Serie A,Italie,250,Genoa CFC,1982-1983
33167,17,Serie A,Italie,443,Udinese Calcio,1982-1983
33168,17,Serie A,Italie,591,US Catanzaro 1929,1982-1983
33169,17,Serie A,Italie,51,AS Rome,1982-1983
33170,17,Serie A,Italie,431,Torino FC,1982-1983
33171,17,Serie A,Italie,407,SSC Naples,1982-1983
33172,17,Serie A,Italie,279,Juventus FC,1982-1983
33173,17,Serie A,Italie,818,Pisa SC,1982-1983
33174,17,Serie A,Italie,265,Hellas Verone FC,1982-1983
33175,17,Serie A,Italie,536,US Avellino,1982-1983
33176,17,Serie A,Italie,10,ACF Fiorentina,1982-1983
33177,17,Serie A,Italie,593,Cesena FC,1982-1983
33178,17,Serie A,Italie,590,Catane FC,1983-1984
33179,17,Serie A,Italie,442,UC Sampdoria,1983-1984
33180,17,Serie A,Italie,250,Genoa CFC,1983-1984
33181,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1983-1984
33182,17,Serie A,Italie,443,Udinese Calcio,1983-1984
33183,17,Serie A,Italie,6,AC Milan,1983-1984
33184,17,Serie A,Italie,51,AS Rome,1983-1984
33185,17,Serie A,Italie,10,ACF Fiorentina,1983-1984
33186,17,Serie A,Italie,431,Torino FC,1983-1984
33187,17,Serie A,Italie,407,SSC Naples,1983-1984
33188,17,Serie A,Italie,279,Juventus FC,1983-1984
33189,17,Serie A,Italie,818,Pisa SC,1983-1984
33190,17,Serie A,Italie,536,US Avellino,1983-1984
33191,17,Serie A,Italie,406,SS Lazio,1983-1984
33192,17,Serie A,Italie,270,Inter Milan,1983-1984
33193,17,Serie A,Italie,265,Hellas Verone FC,1983-1984
33194,17,Serie A,Italie,442,UC Sampdoria,1984-1985
33195,17,Serie A,Italie,443,Udinese Calcio,1984-1985
33196,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1984-1985
33197,17,Serie A,Italie,614,US Cremonese,1984-1985
33198,17,Serie A,Italie,6,AC Milan,1984-1985
33199,17,Serie A,Italie,66,Atalanta Bergame,1984-1985
33200,17,Serie A,Italie,51,AS Rome,1984-1985
33201,17,Serie A,Italie,607,Como 1907,1984-1985
33202,17,Serie A,Italie,10,ACF Fiorentina,1984-1985
33203,17,Serie A,Italie,431,Torino FC,1984-1985
33204,17,Serie A,Italie,407,SSC Naples,1984-1985
33205,17,Serie A,Italie,279,Juventus FC,1984-1985
33206,17,Serie A,Italie,536,US Avellino,1984-1985
33207,17,Serie A,Italie,406,SS Lazio,1984-1985
33208,17,Serie A,Italie,270,Inter Milan,1984-1985
33209,17,Serie A,Italie,265,Hellas Verone FC,1984-1985
33210,17,Serie A,Italie,442,UC Sampdoria,1985-1986
33211,17,Serie A,Italie,443,Udinese Calcio,1985-1986
33212,17,Serie A,Italie,66,Atalanta Bergame,1985-1986
33213,17,Serie A,Italie,6,AC Milan,1985-1986
33214,17,Serie A,Italie,10,ACF Fiorentina,1985-1986
33215,17,Serie A,Italie,607,Como 1907,1985-1986
33216,17,Serie A,Italie,541,SS Calcio Bari,1985-1986
33217,17,Serie A,Italie,431,Torino FC,1985-1986
33218,17,Serie A,Italie,732,US Lecce,1985-1986
33219,17,Serie A,Italie,407,SSC Naples,1985-1986
33220,17,Serie A,Italie,279,Juventus FC,1985-1986
33221,17,Serie A,Italie,818,Pisa SC,1985-1986
33222,17,Serie A,Italie,51,AS Rome,1985-1986
33223,17,Serie A,Italie,536,US Avellino,1985-1986
33224,17,Serie A,Italie,270,Inter Milan,1985-1986
33225,17,Serie A,Italie,265,Hellas Verone FC,1985-1986
33226,17,Serie A,Italie,442,UC Sampdoria,1986-1987
33227,17,Serie A,Italie,443,Udinese Calcio,1986-1987
33228,17,Serie A,Italie,566,Brescia Calcio,1986-1987
33229,17,Serie A,Italie,533,Ascoli Calcio 1898 FC,1986-1987
33230,17,Serie A,Italie,6,AC Milan,1986-1987
33231,17,Serie A,Italie,66,Atalanta Bergame,1986-1987
33232,17,Serie A,Italie,133,Empoli FC,1986-1987
33233,17,Serie A,Italie,607,Como 1907,1986-1987
33234,17,Serie A,Italie,10,ACF Fiorentina,1986-1987
33235,17,Serie A,Italie,431,Torino FC,1986-1987
33236,17,Serie A,Italie,407,SSC Naples,1986-1987
33237,17,Serie A,Italie,279,Juventus FC,1986-1987
33238,17,Serie A,Italie,536,US Avellino,1986-1987
33239,17,Serie A,Italie,265,Hellas Verone FC,1986-1987
